label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.6412444114685059,0.6051492691040039,-4.900334715784993e-07,0.5934776663780212,0.593902051448822,-0.012286745943129063,0.5520992279052734,0.5376836657524109,-0.015932679176330566,0.5373607873916626,0.4798997938632965,-0.021355707198381424,0.5384435057640076,0.43460479378700256,-0.022732561454176903,0.5730284452438354,0.48155343532562256,0.004703388549387455,0.5579524040222168,0.4392642378807068,-0.01832094043493271,0.5685025453567505,0.4860503077507019,-0.028931209817528725,0.577447772026062,0.51419597864151,-0.0316331721842289,0.6016769409179688,0.47128915786743164,0.0021588164381682873,0.5871269106864929,0.4364579916000366,-0.0187575314193964,0.5967509746551514,0.4920988976955414,-0.020325934514403343,0.6048277616500854,0.5106180310249329,-0.015619015321135521,0.6328452825546265,0.4656594395637512,-0.005439110565930605,0.6200149059295654,0.4238758087158203,-0.02648104913532734,0.6239150762557983,0.47801631689071655,-0.015952154994010925,0.6291199922561646,0.5009020566940308,-0.0027228142134845257,0.6662094593048096,0.4643164873123169,-0.01470654085278511,0.6548874974250793,0.4253785014152527,-0.02560107223689556,0.6510900259017944,0.4626805782318115,-0.01634148135781288,0.6519057154655457,0.48483341932296753,-0.005803057923913002
A,0.6500769853591919,0.617824912071228,-4.7635109012844623e-07,0.5999639630317688,0.6025680899620056,-0.012848804704844952,0.5575146079063416,0.5462408065795898,-0.016592346131801605,0.5417138934135437,0.4876629710197449,-0.022214047610759735,0.5432721376419067,0.4410317838191986,-0.024024220183491707,0.5807155966758728,0.4903680384159088,0.007094501052051783,0.5646733045578003,0.449494332075119,-0.015073394402861595,0.5742326974868774,0.49335718154907227,-0.02658022940158844,0.5845248699188232,0.5225207805633545,-0.02997608669102192,0.6097770929336548,0.478450745344162,0.004885728005319834,0.5957351922988892,0.4429268538951874,-0.0162492785602808,0.6043767929077148,0.4969193935394287,-0.019923973828554153,0.6133431792259216,0.5203864574432373,-0.0162836704403162,0.640834629535675,0.47219225764274597,-0.0023299995809793472,0.6281793713569641,0.4295961856842041,-0.02291390486061573,0.6309059262275696,0.4797694981098175,-0.0147554287686944,0.6369160413742065,0.5056138038635254,-0.00286914617754519,0.673519492149353,0.4713090658187866,-0.011230732314288616,0.6631968021392822,0.43198662996292114,-0.02163773775100708,0.6588552594184875,0.46582913398742676,-0.013552320189774036,0.6606042981147766,0.4891761541366577,-0.0036818382795900106
A,0.66166752576828,0.6250393390655518,-4.869500571658136e-07,0.6098129749298096,0.6129249930381775,-0.016495561227202415,0.5631799101829529,0.5579167008399963,-0.02125273458659649,0.5448624491691589,0.4953710734844208,-0.02719026803970337,0.5481885671615601,0.44646477699279785,-0.02825203724205494,0.5880869626998901,0.4983644485473633,0.005106300115585327,0.570108950138092,0.45707327127456665,-0.017998959869146347,0.5836591124534607,0.5054587125778198,-0.027537275105714798,0.5933430790901184,0.527840793132782,-0.029820064082741737,0.6174830794334412,0.48519885540008545,0.004247247241437435,0.6017888784408569,0.45227575302124023,-0.01842801831662655,0.6138687133789062,0.5087453126907349,-0.019817110151052475,0.6213216781616211,0.5220262408256531,-0.01459555421024561,0.6487936973571777,0.47747692465782166,-0.0023890759330242872,0.6341663002967834,0.4363396167755127,-0.025753693655133247,0.6401937007904053,0.4900256097316742,-0.014938305132091045,0.6457733511924744,0.5081114172935486,-0.0009607009124010801,0.6822071075439453,0.47443774342536926,-0.011082771234214306,0.6698930263519287,0.437395840883255,-0.023288879543542862,0.6678140163421631,0.47506147623062134,-0.014449282549321651,0.6694505214691162,0.4946852922439575,-0.003908687736839056
A,0.6663810014724731,0.6368679404258728,-4.894243375019869e-07,0.6173923015594482,0.6224033832550049,-0.017598144710063934,0.5692929625511169,0.5648926496505737,-0.023217692971229553,0.5487706661224365,0.5021777749061584,-0.02965206280350685,0.5530251860618591,0.45212724804878235,-0.03093021735548973,0.593265950679779,0.5040485262870789,0.0031119820196181536,0.5765935778617859,0.46050482988357544,-0.021241912618279457,0.5907934308052063,0.509821355342865,-0.031260307878255844,0.5995032787322998,0.5319459438323975,-0.03407885879278183,0.6239639520645142,0.49095964431762695,0.0021523856557905674,0.6096760034561157,0.45639586448669434,-0.021360956132411957,0.620976984500885,0.5154081583023071,-0.022561924532055855,0.626134991645813,0.5262778997421265,-0.01725776679813862,0.6568108201026917,0.4850846230983734,-0.0047599743120372295,0.6448495388031006,0.4423878490924835,-0.02946617268025875,0.6501284837722778,0.4980051517486572,-0.018329432234168053,0.6534892320632935,0.5138176083564758,-0.004058376420289278,0.6914359927177429,0.48468655347824097,-0.013731597922742367,0.6810005307197571,0.4479868412017822,-0.027072537690401077,0.6784852743148804,0.4867211580276489,-0.01815839484333992,0.6786192655563354,0.5047813057899475,-0.007536542601883411
A,0.6692146062850952,0.6448646783828735,-5.182258746572188e-07,0.6189117431640625,0.6281930804252625,-0.017602700740098953,0.5703502893447876,0.5695448517799377,-0.02294265292584896,0.5509213805198669,0.5030839443206787,-0.029171019792556763,0.556483805179596,0.4513658881187439,-0.02989213354885578,0.5971894264221191,0.5049808025360107,0.004043863620609045,0.5798251032829285,0.46197137236595154,-0.019959406927227974,0.5934513807296753,0.5163120031356812,-0.029258007183670998,0.6028362512588501,0.5374869108200073,-0.031773511320352554,0.6279556751251221,0.4926597774028778,0.003229393856599927,0.6127266883850098,0.4578334093093872,-0.020500430837273598,0.6237866878509521,0.520412027835846,-0.020769016817212105,0.6311123371124268,0.5291310548782349,-0.014721727930009365,0.6610678434371948,0.4875490665435791,-0.0036730358842760324,0.6479653120040894,0.44248396158218384,-0.028604382649064064,0.6521922945976257,0.5012789964675903,-0.016282735392451286,0.6576918363571167,0.5161737203598022,-0.0011070083128288388,0.6969064474105835,0.48745739459991455,-0.012717226520180702,0.6846186518669128,0.44881048798561096,-0.0261125136166811,0.6803554892539978,0.49021032452583313,-0.016679473221302032,0.6811882257461548,0.5089002847671509,-0.005569367669522762
A,0.6726954579353333,0.6489722728729248,-5.061559136265714e-07,0.6203711032867432,0.6308836936950684,-0.018122030422091484,0.5723410844802856,0.5714441537857056,-0.023621471598744392,0.5530325770378113,0.5049757957458496,-0.030092256143689156,0.5558599829673767,0.45311176776885986,-0.03083081543445587,0.5981124639511108,0.5075790286064148,0.0037284980062395334,0.5813656449317932,0.4643215537071228,-0.019769415259361267,0.5952085256576538,0.5179134011268616,-0.02795182541012764,0.6047684550285339,0.5392237901687622,-0.029686452820897102,0.6298995018005371,0.4953325390815735,0.0030958529096096754,0.6144439578056335,0.4613124430179596,-0.020043807104229927,0.6248765587806702,0.5223308801651001,-0.019503295421600342,0.6325719952583313,0.528892993927002,-0.01317625306546688,0.6636725068092346,0.49011263251304626,-0.0037398277781903744,0.6498502492904663,0.4458928406238556,-0.02792283520102501,0.6530303955078125,0.5033232569694519,-0.015193978324532509,0.6590164303779602,0.516327440738678,-6.2864892242942e-05,0.7001523375511169,0.48992693424224854,-0.012910386547446251,0.6875577569007874,0.45094430446624756,-0.025646820664405823,0.6815613508224487,0.4911620616912842,-0.016274821013212204,0.6822983622550964,0.5094317197799683,-0.005449922755360603
A,0.6723053455352783,0.6546847224235535,-5.082035841041943e-07,0.6212776303291321,0.6320206522941589,-0.01849636249244213,0.5732836127281189,0.5722864270210266,-0.024209309369325638,0.553604781627655,0.5060573816299438,-0.03093118779361248,0.557264506816864,0.4543708562850952,-0.031779177486896515,0.6007823348045349,0.5077571272850037,0.004753932822495699,0.584659218788147,0.46433892846107483,-0.018573131412267685,0.597771167755127,0.5202838182449341,-0.02680349536240101,0.6066545248031616,0.5386673212051392,-0.028910113498568535,0.6322518587112427,0.49631035327911377,0.00425729900598526,0.6176279783248901,0.4609275758266449,-0.01970686949789524,0.626514732837677,0.5249107480049133,-0.01944248005747795,0.6332513689994812,0.5301848649978638,-0.01307904627174139,0.6658774614334106,0.49174726009368896,-0.002525682095438242,0.6529951691627502,0.44640976190567017,-0.026956770569086075,0.6550806760787964,0.505504846572876,-0.013683086261153221,0.6607831120491028,0.517453134059906,0.0019670596811920404,0.7016971707344055,0.49171382188796997,-0.011752866208553314,0.6902621984481812,0.45121443271636963,-0.023818325251340866,0.6846455931663513,0.4912336766719818,-0.013773818500339985,0.6865396499633789,0.5071431994438171,-0.002549694385379553
A,0.6750117540359497,0.6574472188949585,-5.10781433149532e-07,0.6220970153808594,0.6339527368545532,-0.01731245405972004,0.5744829773902893,0.5724790692329407,-0.022323226556181908,0.5547904968261719,0.506865382194519,-0.02896762639284134,0.558901309967041,0.45567065477371216,-0.02985982969403267,0.6021420359611511,0.5101274847984314,0.007159927859902382,0.5857090353965759,0.4645790457725525,-0.015780096873641014,0.598784327507019,0.5200871229171753,-0.024212488904595375,0.6075252294540405,0.539070188999176,-0.026450054720044136,0.6333009004592896,0.498451828956604,0.0060682096518576145,0.6191951036453247,0.4606492519378662,-0.017257442697882652,0.6287239193916321,0.5243309736251831,-0.017204778268933296,0.6351304054260254,0.5316373705863953,-0.011065198108553886,0.6669036149978638,0.49335503578186035,-0.0012992443516850471,0.6536924839019775,0.4461473524570465,-0.02526058442890644,0.6563510298728943,0.5062695145606995,-0.012259140610694885,0.6613038182258606,0.521295428276062,0.0032237698324024677,0.7029832601547241,0.4933086037635803,-0.011036588810384274,0.6917711496353149,0.45032310485839844,-0.022688675671815872,0.6851204037666321,0.49121057987213135,-0.012496278621256351,0.6849122643470764,0.5112748742103577,-0.0011875160271301866
A,0.6730111241340637,0.6587964296340942,-5.116281158734637e-07,0.6220685243606567,0.6332221031188965,-0.017363660037517548,0.576340913772583,0.5716736316680908,-0.023317955434322357,0.5570811629295349,0.5058770775794983,-0.03100757673382759,0.5607736110687256,0.4531003534793854,-0.03332005441188812,0.6047534346580505,0.5104138255119324,0.005775855854153633,0.5877287983894348,0.4639407694339752,-0.018649229779839516,0.5993995666503906,0.5180618762969971,-0.028102071955800056,0.6081979870796204,0.5382643938064575,-0.030726168304681778,0.635993242263794,0.49996843934059143,0.003966736141592264,0.6205641031265259,0.4593011438846588,-0.021116293966770172,0.6291210055351257,0.5228958129882812,-0.022125085815787315,0.6357779502868652,0.5323715209960938,-0.016278816387057304,0.6694453358650208,0.4959365725517273,-0.004044058732688427,0.6555755138397217,0.4457060992717743,-0.02972879447042942,0.6577524542808533,0.505774736404419,-0.016956057399511337,0.6626786589622498,0.5220382213592529,-0.0010888850083574653,0.7056070566177368,0.49704277515411377,-0.014324497431516647,0.6937097311019897,0.4510955810546875,-0.02721324935555458,0.6872296929359436,0.4920470118522644,-0.016889391466975212,0.687450110912323,0.513256311416626,-0.005176767706871033
A,0.6769891977310181,0.6577311754226685,-5.189167495700531e-07,0.6239818334579468,0.6357399225234985,-0.017278073355555534,0.5760760307312012,0.573026716709137,-0.021794384345412254,0.558002769947052,0.5060849189758301,-0.027699315920472145,0.5620487928390503,0.45583370327949524,-0.027792107313871384,0.6035692691802979,0.5105971693992615,0.005632995627820492,0.5881298184394836,0.4655097723007202,-0.016831619665026665,0.6013878583908081,0.5221503376960754,-0.02418598346412182,0.610439121723175,0.5390194654464722,-0.026019584387540817,0.6353475451469421,0.4996134042739868,0.004049934446811676,0.6220018863677979,0.4617513418197632,-0.019802656024694443,0.6311665773391724,0.52678382396698,-0.019148685038089752,0.6377681493759155,0.5319088697433472,-0.01258557103574276,0.6690841913223267,0.49483558535575867,-0.003687298623844981,0.6567991375923157,0.4476105868816376,-0.028523147106170654,0.6594722867012024,0.5093569159507751,-0.014464659616351128,0.6649551391601562,0.5217374563217163,0.0016841768519952893,0.705136775970459,0.4949781894683838,-0.01381478738039732,0.694981038570404,0.4518253207206726,-0.02657756395637989,0.6888666152954102,0.4946371912956238,-0.015827059745788574,0.6894838213920593,0.5131893754005432,-0.004061974585056305
A,0.6756879687309265,0.6574309468269348,-5.180883135835757e-07,0.6235904097557068,0.6338873505592346,-0.016873618587851524,0.5760117769241333,0.5726258158683777,-0.021673493087291718,0.5566003322601318,0.506000816822052,-0.02780951000750065,0.561796247959137,0.45549702644348145,-0.0281483456492424,0.6036745309829712,0.5101606249809265,0.005528721027076244,0.5888792276382446,0.4656088948249817,-0.015848960727453232,0.6015588045120239,0.5226168632507324,-0.022422268986701965,0.6101284027099609,0.5377539992332458,-0.02414359524846077,0.6352922320365906,0.49909359216690063,0.0041047027334570885,0.6218892335891724,0.4603004455566406,-0.018760038539767265,0.6307690739631653,0.5260990858078003,-0.01750740222632885,0.6372448801994324,0.5302770733833313,-0.010816266760230064,0.6690022349357605,0.49467626214027405,-0.0032349922694265842,0.6572092771530151,0.44707897305488586,-0.02690756507217884,0.6596096754074097,0.5089008808135986,-0.012521163560450077,0.6645586490631104,0.5205159783363342,0.003468459704890847,0.7050303220748901,0.4951449930667877,-0.012893129140138626,0.6954887509346008,0.4518911838531494,-0.0246514230966568,0.6890619397163391,0.494370698928833,-0.013845453038811684,0.6888976097106934,0.5122782588005066,-0.0023838705383241177
A,0.6736231446266174,0.6569832563400269,-4.980030894330412e-07,0.6220214366912842,0.6332035064697266,-0.016964877024292946,0.5741156339645386,0.5736459493637085,-0.022033043205738068,0.5540496110916138,0.5093417167663574,-0.028775321319699287,0.5577399134635925,0.4581395387649536,-0.029998864978551865,0.6003714799880981,0.5108157992362976,0.0066489363089203835,0.5828405618667603,0.46542540192604065,-0.0172580536454916,0.5950347781181335,0.52094566822052,-0.026457808911800385,0.6045615673065186,0.5377537608146667,-0.02910919301211834,0.6311367750167847,0.49946334958076477,0.005166265647858381,0.6162426471710205,0.4617606997489929,-0.018397755920886993,0.6252935528755188,0.5250166058540344,-0.017840130254626274,0.6328964829444885,0.530335009098053,-0.01132656168192625,0.6643984317779541,0.4944135248661041,-0.002717153402045369,0.6511361002922058,0.44811463356018066,-0.026539625599980354,0.6539602875709534,0.5077480673789978,-0.012813926674425602,0.6599647998809814,0.5194101929664612,0.0029785209335386753,0.7000066637992859,0.4946287274360657,-0.013016368262469769,0.6891189217567444,0.45126873254776,-0.02427678368985653,0.6826745867729187,0.4927336871623993,-0.01332827378064394,0.6834110021591187,0.5114437341690063,-0.001605988945811987
A,0.6641414761543274,0.6550120115280151,-4.4484866634775244e-07,0.6119838953018188,0.6308565139770508,-0.015612163580954075,0.5654077529907227,0.573201060295105,-0.02085353620350361,0.547824501991272,0.5087378025054932,-0.028412971645593643,0.5539496541023254,0.4559672772884369,-0.03165391460061073,0.5926452875137329,0.5094147324562073,0.011394613422453403,0.5768844485282898,0.46434256434440613,-0.013593332841992378,0.5852753520011902,0.5122964978218079,-0.026863697916269302,0.5938581824302673,0.5378463864326477,-0.03133765235543251,0.6225923299789429,0.49786487221717834,0.009313898161053658,0.6108712553977966,0.45725807547569275,-0.015675904229283333,0.6164272427558899,0.5143178701400757,-0.020793551579117775,0.6220684051513672,0.534216046333313,-0.017321577295660973,0.6543744206428528,0.4931815266609192,0.0009644806268624961,0.6438456773757935,0.4464312791824341,-0.023755690082907677,0.6432682275772095,0.4998508393764496,-0.016409052535891533,0.6462496519088745,0.522389829158783,-0.0040337201207876205,0.6884912848472595,0.49389970302581787,-0.009364679455757141,0.6780809760093689,0.451600581407547,-0.02170356549322605,0.6712737083435059,0.48848608136177063,-0.013908824883401394,0.6704193353652954,0.5117259621620178,-0.0037732869386672974
